"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","MsAge7K_00","AstroByothersCuffdiff2FCover20__","User",195,0.774506929172833,1
"2","MsAge7K_00","EndotheByothersCuffdiff2FCover20__","User",339,0.0416281259349834,1
"3","MsAge7K_00","MicrogliByothersCuffdiff2FCover20__","User",493,0.449719992439244,1
"4","MsAge7K_00","MyeOligoByothersCuffdiff2FCover20__","User",71,0.99999989510159,1
"5","MsAge7K_00","NeuronByothersCuffdiff2FCover20__","User",181,1,1
"6","MsAge7K_00","NewOligoByothersCuffdiff2FCover20__","User",20,0.970201194510626,1
"7","MsAge7K_00","PreOligoByothersCuffdiff2FCover20__","User",40,0.999712659307095,1
"8","MsAge7K_01","AstroByothersCuffdiff2FCover20__","User",8,0.698308254431503,1
"9","MsAge7K_01","EndotheByothersCuffdiff2FCover20__","User",12,0.816158440347705,1
"10","MsAge7K_01","MicrogliByothersCuffdiff2FCover20__","User",11,0.998317804250258,1
"11","MsAge7K_01","MyeOligoByothersCuffdiff2FCover20__","User",21,1.7796212400969e-09,2.24232276252209e-07
"12","MsAge7K_01","NeuronByothersCuffdiff2FCover20__","User",10,0.7311723674081,1
"13","MsAge7K_01","NewOligoByothersCuffdiff2FCover20__","User",6,0.000655626093446453,0.0826088877742531
"14","MsAge7K_01","PreOligoByothersCuffdiff2FCover20__","User",5,0.0884053511660857,1
"15","MsAge7K_02","AstroByothersCuffdiff2FCover20__","User",13,0.074649422609182,1
"16","MsAge7K_02","EndotheByothersCuffdiff2FCover20__","User",5,0.998221362484977,1
"17","MsAge7K_02","MicrogliByothersCuffdiff2FCover20__","User",12,0.988101866108052,1
"18","MsAge7K_02","MyeOligoByothersCuffdiff2FCover20__","User",0,1,1
"19","MsAge7K_02","NeuronByothersCuffdiff2FCover20__","User",39,7.15808333145652e-13,9.01918499763521e-11
"20","MsAge7K_02","NewOligoByothersCuffdiff2FCover20__","User",0,1,1
"21","MsAge7K_02","PreOligoByothersCuffdiff2FCover20__","User",4,0.172264820169596,1
"22","MsAge7K_03","AstroByothersCuffdiff2FCover20__","User",10,0.0370772641466456,1
